   1,  16,   8.451,1.893e+03,7.153e-07,5.466e-07,0.000e+00,0.000e+00, Good
   1, 256, 122.292,2.093e+03,1.669e-06,6.385e-07,0.000e+00,0.000e+00, Good
   1,  64,  12.151,5.267e+03,8.345e-07,5.382e-07,0.000e+00,0.000e+00, Good
  16,  16,  12.929,1.980e+04,1.654e-06,7.258e-07,0.000e+00,0.000e+00, Good
  16, 256, 136.754,2.995e+04,1.568e-05,7.820e-07,0.000e+00,0.000e+00, Good
  16,  64,  15.886,6.446e+04,6.258e-06,6.694e-07,0.000e+00,0.000e+00, Good
   4,  16,   7.831,8.173e+03,1.192e-06,7.953e-07,0.000e+00,0.000e+00, Good
   4, 256, 125.456,8.162e+03,2.809e-06,6.548e-07,0.000e+00,0.000e+00, Good
   4,  64,  13.133,1.949e+04,1.192e-06,5.692e-07,0.000e+00,0.000e+00, Good
